SPECIES_TYPE,DATA_SOURCE,TXP,VARIANT_CLASS,CANCER_TYPE,ANY_REGION_DUPLICATED,PYCLONECLONAL_SC,OVERALL_TIMING,SPECIES,SCORE_THRESHOLD,DRIVERMUT,MUTANT_EXPRESSED,NUM_MUTS,NUM_ROWS
funfam,Tx,Y,Missense_Mutation,LUSC,-,early,early,1.25.10.10_10704_4uaeA00,,,-,3,3
funfam,Tx,Y,Missense_Mutation,LUSC,-,early,early,1.25.10.10_4745_1w63A00,,,-,2,2
funfam,Tx,Y,Missense_Mutation,LUSC,-,early,early,1.25.10.10_68662_1b3uA00,MC3,,-,1,1
funfam,Tx,Y,Missense_Mutation,LUSC,-,early,early,1.25.10.10_68662_1b3uA00,,,-,3,3
funfam,Tx,Y,Missense_Mutation,LUSC,-,early,early,1.25.10.10_68699_1u6gC00,,,-,2,2
funfam,Tx,Y,Missense_Mutation,LUSC,-,early,early,1.25.10.10_69058_1qgkA00,,,-,1,1
funfam,Tx,Y,Missense_Mutation,LUSC,-,early,early,1.25.10.10_69164_3l6yA01,,,-,4,4
funfam,Tx,Y,Missense_Mutation,LUSC,-,early,early,1.25.10.10_69176_2iaeB01,,,-,3,3
funfam,Tx,Y,Missense_Mutation,LUSC,-,early,early,1.25.10.10_69200_3ibvA00,,,-,2,2
funfam,Tx,Y,Missense_Mutation,LUSC,-,early,early,1.25.10.10_69281_2jkrA01,,,-,2,2
funfam,Tx,Y,Missense_Mutation,LUSC,-,early,early,1.25.10.10_69430_1qbkB00,,,-,1,1
funfam,Tx,Y,Missense_Mutation,LUSC,-,early,early,1.25.10.10_69631_2jdqA00,,,-,1,1
funfam,Tx,Y,Missense_Mutation,LUSC,-,early,early,1.25.10.10_69893_2x1gF00,,,-,1,1
funfam,Tx,Y,Missense_Mutation,LUSC,-,early,early,1.25.10.10_70133_1wa5C00,,,-,1,1
funfam,Tx,Y,Missense_Mutation,LUSC,-,early,early,1.25.40.10_144984_1b89A00,,,-,2,2
funfam,Tx,Y,Missense_Mutation,LUSC,-,early,early,1.25.40.10_145649_2ifuA00,,,-,1,1
funfam,Tx,Y,Missense_Mutation,LUSC,-,early,early,1.25.40.10_146309_2c2lA01,,,-,1,1
funfam,Tx,Y,Missense_Mutation,LUSC,-,early,early,1.25.40.150_600_1ho8A02,,,-,1,1
funfam,Tx,Y,Missense_Mutation,LUSC,-,early,early,1.25.40.180_4244_3rk6A00,,,-,2,2
funfam,Tx,Y,Missense_Mutation,LUSC,-,early,early,1.25.40.180_4293_1ug3A01,,,-,1,1
funfam,Tx,Y,Missense_Mutation,LUSC,-,early,early,1.25.40.180_4301_2iu1A00,,,-,1,1
funfam,Tx,Y,Missense_Mutation,LUSC,-,early,early,1.25.40.180_4334_1uw4B00,,,-,1,1
funfam,Tx,Y,Missense_Mutation,LUSC,-,early,early,1.25.40.180_4336_4iulA00,,,-,2,2
funfam,Tx,Y,Missense_Mutation,LUSC,-,early,early,1.25.40.180_4402_2ggfA00,,,-,1,1
funfam,Tx,Y,Missense_Mutation,LUSC,-,early,early,1.25.40.20_28764_1awcB00,,,-,2,2
funfam,Tx,Y,Missense_Mutation,LUSC,-,early,early,1.25.40.20_3759_3deoA02,,,-,3,3
funfam,Tx,Y,Missense_Mutation,LUSC,-,early,early,1.25.40.20_62321_4b93B00,,,-,2,2
funfam,Tx,Y,Missense_Mutation,LUSC,-,early,early,1.25.40.20_62346_1a5eA00,MC3,,-,1,1
funfam,Tx,Y,Missense_Mutation,LUSC,-,early,early,1.25.40.20_62468_1wdyA00,,,-,1,1
funfam,Tx,Y,Missense_Mutation,LUSC,-,early,early,1.25.40.20_62488_1ycsB01,,,-,2,2
funfam,Tx,Y,Missense_Mutation,LUSC,-,early,early,1.25.40.20_62532_5aarA00,,,-,2,2
funfam,Tx,Y,Missense_Mutation,LUSC,-,early,early,1.25.40.20_62579_3t9kA02,,,-,1,1
funfam,Tx,Y,Missense_Mutation,LUSC,-,early,early,1.25.40.270_263_2lxlA00,,,-,1,1
funfam,Tx,Y,Missense_Mutation,LUSC,-,early,early,1.25.40.70_2223_1e8yA03,MC3,,-,13,13
funfam,Tx,Y,Missense_Mutation,LUSC,-,early,early,1.25.40.90_2998_3onkA00,,,-,2,2
funfam,Tx,Y,Missense_Mutation,LUSC,-,early,early,1.50.10.10_18715_1fmiA00,,,-,4,4
funfam,Tx,Y,Missense_Mutation,LUSC,-,early,early,1.50.10.20_6350_2pn5A09,,,-,1,1
funfam,Tx,Y,Missense_Mutation,LUSC,-,early,early,1.50.10.20_6352_1jcqB00,,,-,1,1
funfam,Tx,Y,Missense_Mutation,LUSC,-,early,early,1.50.10.20_6356_1w6jA02,,,-,1,1
funfam,Tx,Y,Missense_Mutation,LUSC,-,early,early,1.50.10.20_6397_1w6jA03,,,-,1,1
funfam,Tx,Y,Missense_Mutation,LUSC,-,early,early,1.50.40.10_9447_2lckA00,,,-,2,2
funfam,Tx,Y,Missense_Mutation,LUSC,-,early,early,2.10.10.10_722_1l6jA03,,,-,1,1
funfam,Tx,Y,Missense_Mutation,LUSC,-,early,early,2.10.110.10_5955_2d8yA01,,,-,1,1
funfam,Tx,Y,Missense_Mutation,LUSC,-,early,early,2.10.110.10_5967_1v6gA00,,,-,1,1
funfam,Tx,Y,Missense_Mutation,LUSC,-,early,early,2.10.110.10_6126_2dloA00,,,-,1,1
funfam,Tx,Y,Missense_Mutation,LUSC,-,early,early,2.10.110.10_6204_1x6aA01,,,-,1,1
funfam,Tx,Y,Missense_Mutation,LUSC,-,early,early,2.10.220.10_11341_4c99B00,,,-,5,5
funfam,Tx,Y,Missense_Mutation,LUSC,-,early,early,2.10.220.10_11429_2hr7A02,,,-,1,1
funfam,Tx,Y,Missense_Mutation,LUSC,-,early,early,2.10.220.10_7402_2ahxA02,,,-,1,1
funfam,Tx,Y,Missense_Mutation,LUSC,-,early,early,2.10.25.10_45117_4aqtA02,,,-,2,2
funfam,Tx,Y,Missense_Mutation,LUSC,-,early,early,2.10.25.10_45171_1yo8A02,,,-,1,1
funfam,Tx,Y,Missense_Mutation,LUSC,-,early,early,2.10.25.10_45454_2p26A04,,,-,1,1
funfam,Tx,Y,Missense_Mutation,LUSC,-,early,early,2.10.25.10_45768_1bf9A00,,,-,1,1
funfam,Tx,Y,Missense_Mutation,LUSC,-,early,early,2.10.25.10_5044_3zyjB01,,,-,1,1
funfam,Tx,Y,Missense_Mutation,LUSC,-,early,early,2.10.25.10_5390_2bo2A01,,,-,1,1
funfam,Tx,Y,Missense_Mutation,LUSC,-,early,early,2.10.50.10_7568_3qd6R01,,,-,1,1
funfam,Tx,Y,Missense_Mutation,LUSC,-,early,early,2.10.50.10_7726_2x10A03,,,-,3,3
funfam,Tx,Y,Missense_Mutation,LUSC,-,early,early,2.10.60.10_2770_1ktzB00,,,-,1,1
funfam,Tx,Y,Missense_Mutation,LUSC,-,early,early,2.10.60.10_2821_1ywhA02,,,-,1,1
funfam,Tx,Y,Missense_Mutation,LUSC,-,early,early,2.10.70.10_16896_4c16A04,,,-,1,1
funfam,Tx,Y,Missense_Mutation,LUSC,-,early,early,2.10.70.10_17156_3sw0X01,,,-,1,1
funfam,Tx,Y,Missense_Mutation,LUSC,-,early,early,2.10.70.10_17203_2wiiC04,,,-,1,1
funfam,Tx,Y,Missense_Mutation,LUSC,-,early,early,2.10.70.10_17205_4c16A03,,,-,1,1
funfam,Tx,Y,Missense_Mutation,LUSC,-,early,early,2.10.70.10_17220_1hccA00,,,-,1,1
funfam,Tx,Y,Missense_Mutation,LUSC,-,early,early,2.10.70.10_17406_1gpzA04,,,-,1,1
funfam,Tx,Y,Missense_Mutation,LUSC,-,early,early,2.10.90.10_2704_1nysB00,,,-,1,1
funfam,Tx,Y,Missense_Mutation,LUSC,-,early,early,2.10.90.10_2749_4jphB00,,,-,2,2
funfam,Tx,Y,Missense_Mutation,LUSC,-,early,early,2.10.90.10_2774_2v5eB00,,,-,1,1
funfam,Tx,Y,Missense_Mutation,LUSC,-,early,early,2.10.90.10_2857_1betA00,,,-,1,1
funfam,Tx,Y,Missense_Mutation,LUSC,-,early,early,2.120.10.30_32876_3s2kA02,,,-,2,2
funfam,Tx,Y,Missense_Mutation,LUSC,-,early,early,2.120.10.30_33068_3s2kA01,,,-,3,3
funfam,Tx,Y,Missense_Mutation,LUSC,-,early,early,2.120.10.30_33177_2fp8A00,,,-,1,1
funfam,Tx,Y,Missense_Mutation,LUSC,-,early,early,2.120.10.30_33208_1v04A00,,,-,3,3
funfam,Tx,Y,Missense_Mutation,LUSC,-,early,early,2.120.10.80_8663_3ii7A00,,,-,1,1
funfam,Tx,Y,Missense_Mutation,LUSC,-,early,early,2.130.10.10_102560_1gxrA00,,,-,1,1
funfam,Tx,Y,Missense_Mutation,LUSC,-,early,early,2.130.10.10_102602_4yvdA01,,,-,2,2
funfam,Tx,Y,Missense_Mutation,LUSC,-,early,early,2.130.10.10_102735_2pm9A01,,,-,6,6
funfam,Tx,Y,Missense_Mutation,LUSC,-,early,early,2.130.10.10_102838_5igoA00,,,-,1,1
funfam,Tx,Y,Missense_Mutation,LUSC,-,early,early,2.130.10.10_102892_4kfmB00,,,-,2,2
funfam,Tx,Y,Missense_Mutation,LUSC,-,early,early,2.130.10.10_102918_5gmkn00,,,-,1,1
funfam,Tx,Y,Missense_Mutation,LUSC,-,early,early,2.130.10.10_102980_3sfzA05,,,-,2,2
funfam,Tx,Y,Missense_Mutation,LUSC,-,early,early,2.130.10.10_103075_4ci8A01,,,-,3,3
funfam,Tx,Y,Missense_Mutation,LUSC,-,early,early,2.130.10.10_103102_2aq5A01,,,-,1,1
funfam,Tx,Y,Missense_Mutation,LUSC,-,early,early,2.130.10.10_103332_4ci8A02,,,-,2,2
funfam,Tx,Y,Missense_Mutation,LUSC,-,early,early,2.130.10.10_103437_2xyiA00,,,-,1,1
funfam,Tx,Y,Missense_Mutation,LUSC,-,early,early,2.130.10.10_103486_1q47A00,,,-,25,25
funfam,Tx,Y,Missense_Mutation,LUSC,-,early,early,2.130.10.10_103908_1shyB01,,,-,7,7
funfam,Tx,Y,Missense_Mutation,LUSC,-,early,early,2.130.10.10_13892_5k19A00,,,-,1,1
funfam,Tx,Y,Missense_Mutation,LUSC,-,early,early,2.130.10.130_580_3k6sA01,,,-,2,2
funfam,Tx,Y,Missense_Mutation,LUSC,-,early,early,2.130.10.130_8356_1jv2A01,,,-,6,6
funfam,Tx,Y,Missense_Mutation,LUSC,-,early,early,2.140.10.30_11540_1z68A01,,,-,5,5
funfam,Tx,Y,Missense_Mutation,LUSC,-,early,early,2.160.20.70_1889_1k4zA00,,,-,1,1
funfam,Tx,Y,Missense_Mutation,LUSC,-,early,early,2.170.150.10_512_1fwqA00,,,-,1,1
funfam,Tx,Y,Missense_Mutation,LUSC,-,early,early,2.170.190.11_2549_1t3eA03,,,-,1,1
funfam,Tx,Y,Missense_Mutation,LUSC,-,early,early,2.170.240.10_110_1li1A00,,,-,2,2
funfam,Tx,Y,Missense_Mutation,LUSC,-,early,early,2.170.270.10_5013_4z4pA00,,,-,3,3
funfam,Tx,Y,Missense_Mutation,LUSC,-,early,early,2.170.270.10_5106_3opeA00,,,-,3,3
funfam,Tx,Y,Missense_Mutation,LUSC,-,early,early,2.170.270.10_5120_3ihxA01,,,-,1,1
funfam,Tx,Y,Missense_Mutation,LUSC,-,early,early,2.20.100.10_10061_1vexA00,,,-,1,1
funfam,Tx,Y,Missense_Mutation,LUSC,-,early,early,2.20.140.10_671_2cr9A01,,,-,1,1
funfam,Tx,Y,Missense_Mutation,LUSC,-,early,early,2.20.70.10_4663_2m3oW01,,,-,1,1
funfam,Tx,Y,Missense_Mutation,LUSC,-,early,early,2.30.130.30_984_2e5oA00,MC3,,-,1,1
funfam,Tx,Y,Missense_Mutation,LUSC,-,early,early,2.30.29.30_13488_3fehA03,,,-,1,1
funfam,Tx,Y,Missense_Mutation,LUSC,-,early,early,2.30.29.30_14207_1plsA00,,,-,1,1
funfam,Tx,Y,Missense_Mutation,LUSC,-,early,early,2.30.29.30_21746_1v88A00,,,-,1,1
funfam,Tx,Y,Missense_Mutation,LUSC,-,early,early,2.30.29.30_21755_1ki1B02,,,-,2,2
funfam,Tx,Y,Missense_Mutation,LUSC,-,early,early,2.30.29.30_21858_4yonA02,,,-,1,1
funfam,Tx,Y,Missense_Mutation,LUSC,-,early,early,2.30.29.30_21879_1pmsA00,,,-,1,1
funfam,Tx,Y,Missense_Mutation,LUSC,-,early,early,2.30.29.30_21964_5c6rA00,,,-,1,1
funfam,Tx,Y,Missense_Mutation,LUSC,-,early,early,2.30.29.30_21977_1bakA00,,,-,1,1
funfam,Tx,Y,Missense_Mutation,LUSC,-,early,early,2.30.29.30_22084_1aqcA00,,,-,3,3
funfam,Tx,Y,Missense_Mutation,LUSC,-,early,early,2.30.29.30_22097_1evhA00,,,-,1,1
funfam,Tx,Y,Missense_Mutation,LUSC,-,early,early,2.30.29.30_22238_1h10A00,MC3,,-,1,1
funfam,Tx,Y,Missense_Mutation,LUSC,-,early,early,2.30.29.30_22238_1h10A00,,,-,2,2
funfam,Tx,Y,Missense_Mutation,LUSC,-,early,early,2.30.29.30_22240_1gg3A01,,,-,1,1
funfam,Tx,Y,Missense_Mutation,LUSC,-,early,early,2.30.29.30_22263_1m7eA00,,,-,1,1
funfam,Tx,Y,Missense_Mutation,LUSC,-,early,early,2.30.29.30_22277_5efxA00,,,-,1,1
funfam,Tx,Y,Missense_Mutation,LUSC,-,early,early,2.30.29.30_22309_4k2oA01,,,-,1,1
funfam,Tx,Y,Missense_Mutation,LUSC,-,early,early,2.30.29.30_22311_1xcgA02,,,-,1,1
funfam,Tx,Y,Missense_Mutation,LUSC,-,early,early,2.30.29.30_22319_2dkqA01,,,-,1,1
funfam,Tx,Y,Missense_Mutation,LUSC,-,early,early,2.30.29.30_22383_2dkpA01,,,-,1,1
funfam,Tx,Y,Missense_Mutation,LUSC,-,early,early,2.30.29.30_22502_3hk0A02,,,-,1,1
funfam,Tx,Y,Missense_Mutation,LUSC,-,early,early,2.30.29.30_22512_2gcjA02,,,-,1,1
funfam,Tx,Y,Missense_Mutation,LUSC,-,early,early,2.30.29.30_22632_2crfA01,,,-,1,1
funfam,Tx,Y,Missense_Mutation,LUSC,-,early,early,2.30.29.30_22636_1fgyA00,,,-,1,1
funfam,Tx,Y,Missense_Mutation,LUSC,-,early,early,2.30.29.30_22656_2cy4A00,,,-,1,1
funfam,Tx,Y,Missense_Mutation,LUSC,-,early,early,2.30.29.30_22660_1x05A00,,,-,2,2
funfam,Tx,Y,Missense_Mutation,LUSC,-,early,early,2.30.29.30_22686_1faoA00,,,-,1,1
funfam,Tx,Y,Missense_Mutation,LUSC,-,early,early,2.30.29.30_22800_2coaA01,,,-,1,1
funfam,Tx,Y,Missense_Mutation,LUSC,-,early,early,2.30.30.100_5260_1d3bB00,,,-,1,1
funfam,Tx,Y,Missense_Mutation,LUSC,-,early,early,2.30.30.100_5429_4c8qA00,,,-,1,1
funfam,Tx,Y,Missense_Mutation,LUSC,-,early,early,2.30.30.100_5438_3s6nF00,,,-,1,1
funfam,Tx,Y,Missense_Mutation,LUSC,-,early,early,2.30.30.140_3039_3kufA02,,,-,1,1
funfam,Tx,Y,Missense_Mutation,LUSC,-,early,early,2.30.30.140_3079_1oyxA01,,,-,1,1
funfam,Tx,Y,Missense_Mutation,LUSC,-,early,early,2.30.30.140_3122_1wgsA00,,,-,1,1
funfam,Tx,Y,Missense_Mutation,LUSC,-,early,early,2.30.30.140_4764_3dlmA02,,,-,1,1
funfam,Tx,Y,Missense_Mutation,LUSC,-,early,early,2.30.30.140_4879_2gf7A01,,,-,2,2
funfam,Tx,Y,Missense_Mutation,LUSC,-,early,early,2.30.30.190_1155_2cp6A01,,,-,1,1
funfam,Tx,Y,Missense_Mutation,LUSC,-,early,early,2.30.30.30_9192_2do3A01,,,-,1,1
funfam,Tx,Y,Missense_Mutation,LUSC,-,early,early,2.30.30.40_19043_1ug1A00,,,-,1,1
funfam,Tx,Y,Missense_Mutation,LUSC,-,early,early,2.30.30.40_19113_1h3hA00,,,-,1,1
funfam,Tx,Y,Missense_Mutation,LUSC,-,early,early,2.30.30.40_19211_2x3wD00,,,-,1,1
funfam,Tx,Y,Missense_Mutation,LUSC,-,early,early,2.30.30.40_19333_4f14A00,,,-,1,1
funfam,Tx,Y,Missense_Mutation,LUSC,-,early,early,2.30.30.40_19350_1wieA01,,,-,1,1
funfam,Tx,Y,Missense_Mutation,LUSC,-,early,early,2.30.30.40_19446_3ulrB00,,,-,1,1
funfam,Tx,Y,Missense_Mutation,LUSC,-,early,early,2.30.30.40_19459_2dl4A00,,,-,2,2
funfam,Tx,Y,Missense_Mutation,LUSC,-,early,early,2.30.30.40_19467_2eczA00,,,-,1,1
funfam,Tx,Y,Missense_Mutation,LUSC,-,early,early,2.30.30.40_19683_3jv3A01,,,-,1,1
funfam,Tx,Y,Missense_Mutation,LUSC,-,early,early,2.30.39.10_128_3f02A02,,,-,2,2
funfam,Tx,Y,Missense_Mutation,LUSC,-,early,early,2.30.39.10_4513_2zv6A02,,,-,2,2
funfam,Tx,Y,Missense_Mutation,LUSC,-,early,early,2.30.42.10_14350_1wjlA00,MC3,,-,1,1
funfam,Tx,Y,Missense_Mutation,LUSC,-,early,early,2.30.42.10_23492_2kohA00,,,-,1,1
funfam,Tx,Y,Missense_Mutation,LUSC,-,early,early,2.30.42.10_23522_3o5nA00,,,-,1,1
funfam,Tx,Y,Missense_Mutation,LUSC,-,early,early,2.30.42.10_23528_5jxbA00,,,-,1,1
funfam,Tx,Y,Missense_Mutation,LUSC,-,early,early,2.30.42.10_23570_4xhvA00,,,-,1,1
funfam,Tx,Y,Missense_Mutation,LUSC,-,early,early,2.30.42.10_23601_2cssA00,,,-,1,1
funfam,Tx,Y,Missense_Mutation,LUSC,-,early,early,2.30.42.10_23672_2qt5A01,,,-,1,1
funfam,Tx,Y,Missense_Mutation,LUSC,-,early,early,2.30.42.10_23683_2dm8A00,,,-,1,1
funfam,Tx,Y,Missense_Mutation,LUSC,-,early,early,2.30.42.10_23742_4yyxA00,,,-,1,1
funfam,Tx,Y,Missense_Mutation,LUSC,-,early,early,2.30.42.10_23851_1u39A00,,,-,2,2
funfam,Tx,Y,Missense_Mutation,LUSC,-,early,early,2.30.42.10_23891_4oajA00,,,-,2,2
funfam,Tx,Y,Missense_Mutation,LUSC,-,early,early,2.30.42.10_23947_2yubA01,,,-,1,1
funfam,Tx,Y,Missense_Mutation,LUSC,-,early,early,2.30.42.10_23997_1uewA00,,,-,1,1
funfam,Tx,Y,Missense_Mutation,LUSC,-,early,early,2.30.42.10_24097_4reyA01,,,-,1,1
funfam,Tx,Y,Missense_Mutation,LUSC,-,early,early,2.30.42.10_24207_1ujvA00,,,-,1,1
funfam,Tx,Y,Missense_Mutation,LUSC,-,early,early,2.40.10.10_46285_1h4wA01,,,-,1,1
funfam,Tx,Y,Missense_Mutation,LUSC,-,early,early,2.40.10.10_46566_1bmlA01,,,-,1,1
funfam,Tx,Y,Missense_Mutation,LUSC,-,early,early,2.40.10.10_46604_1au8A01,,,-,2,2
funfam,Tx,Y,Missense_Mutation,LUSC,-,early,early,2.40.10.10_46843_1c5wB01,,,-,1,1
funfam,Tx,Y,Missense_Mutation,LUSC,-,early,early,2.40.10.10_46927_1q3xA02,,,-,2,2
funfam,Tx,Y,Missense_Mutation,LUSC,-,early,early,2.40.10.10_47067_1c5wB02,,,-,1,1
funfam,Tx,Y,Missense_Mutation,LUSC,-,early,early,2.40.10.10_47593_2oq5A02,,,-,1,1
funfam,Tx,Y,Missense_Mutation,LUSC,-,early,early,2.40.100.10_7134_1zkcA00,,,-,2,2
funfam,Tx,Y,Missense_Mutation,LUSC,-,early,early,2.40.110.10_14297_2jifA02,,,-,1,1
funfam,Tx,Y,Missense_Mutation,LUSC,-,early,early,2.40.128.20_5849_2wwpA00,,,-,1,1
funfam,Tx,Y,Missense_Mutation,LUSC,-,early,early,2.40.128.20_5945_1b56A00,,,-,3,3
funfam,Tx,Y,Missense_Mutation,LUSC,-,early,early,2.40.15.10_62_1jnpA00,MC3,,-,1,1
funfam,Tx,Y,Missense_Mutation,LUSC,-,early,early,2.40.15.10_62_1jnpA00,,,-,1,1
funfam,Tx,Y,Missense_Mutation,LUSC,-,early,early,2.40.150.20_1149_3j7yL00,,,-,1,1
funfam,Tx,Y,Missense_Mutation,LUSC,-,early,early,2.40.155.10_20217_1gl4A00,,,-,1,1
funfam,Tx,Y,Missense_Mutation,LUSC,-,early,early,2.40.160.10_9698_3emnX00,,,-,1,1
funfam,Tx,Y,Missense_Mutation,LUSC,-,early,early,2.40.20.10_1589_1bhtA02,,,-,1,1
funfam,Tx,Y,Missense_Mutation,LUSC,-,early,early,2.40.20.10_1672_1ki0A03,,,-,1,1
funfam,Tx,Y,Missense_Mutation,LUSC,-,early,early,2.40.20.10_1699_1kduA00,,,-,2,2
funfam,Tx,Y,Missense_Mutation,LUSC,-,early,early,2.40.250.10_47_1ilfA00,,,-,1,1
funfam,Tx,Y,Missense_Mutation,LUSC,-,early,early,2.40.30.10_37186_1f60A02,,,-,1,1
funfam,Tx,Y,Missense_Mutation,LUSC,-,early,early,2.40.30.10_38312_1gvhA02,,,-,1,1
funfam,Tx,Y,Missense_Mutation,LUSC,-,early,early,2.40.50.140_140_1xjvA02,MC3,,-,1,1
funfam,Tx,Y,Missense_Mutation,LUSC,-,early,early,2.40.50.140_4117_3bjuA01,,,-,1,1
funfam,Tx,Y,Missense_Mutation,LUSC,-,early,early,2.40.50.140_53526_1h95A00,,,-,1,1
funfam,Tx,Y,Missense_Mutation,LUSC,-,early,early,2.40.50.140_970_1e7zA00,,,-,1,1
funfam,Tx,Y,Missense_Mutation,LUSC,-,early,early,2.40.50.40_8828_1b3aA00,,,-,2,2
funfam,Tx,Y,Missense_Mutation,LUSC,-,early,early,2.40.50.40_8841_1icwA00,,,-,2,2
funfam,Tx,Y,Missense_Mutation,LUSC,-,early,early,2.40.70.10_22817_1fknA02,,,-,1,1
funfam,Tx,Y,Missense_Mutation,LUSC,-,early,early,2.40.70.10_22973_1avfA02,,,-,1,1
funfam,Tx,Y,Missense_Mutation,LUSC,-,early,early,2.40.70.10_23002_1lyaB00,,,-,1,1
funfam,Tx,Y,Missense_Mutation,LUSC,-,early,early,2.40.70.10_23085_2i1aA00,,,-,3,3
funfam,Tx,Y,Missense_Mutation,LUSC,-,early,early,2.40.70.10_3047_1lyaA00,,,-,1,1
funfam,Tx,Y,Missense_Mutation,LUSC,-,early,early,2.60.120.10_19513_4ku7A00,,,-,1,1
funfam,Tx,Y,Missense_Mutation,LUSC,-,early,early,2.60.120.10_54471_3zdsA02,,,-,1,1
funfam,Tx,Y,Missense_Mutation,LUSC,-,early,early,2.60.120.10_54745_3ocpA00,,,-,2,2
funfam,Tx,Y,Missense_Mutation,LUSC,-,early,early,2.60.120.10_54809_2n7gA00,,,-,4,4
funfam,Tx,Y,Missense_Mutation,LUSC,-,early,early,2.60.120.200_20784_1x50A01,,,-,2,2
funfam,Tx,Y,Missense_Mutation,LUSC,-,early,early,2.60.120.200_24522_2yv8A00,,,-,1,1
funfam,Tx,Y,Missense_Mutation,LUSC,-,early,early,2.60.120.200_24550_1ux6A02,,,-,2,2
funfam,Tx,Y,Missense_Mutation,LUSC,-,early,early,2.60.120.200_24559_2wjsA01,,,-,2,2
funfam,Tx,Y,Missense_Mutation,LUSC,-,early,early,2.60.120.200_24617_3b3qE00,,,-,1,1
funfam,Tx,Y,Missense_Mutation,LUSC,-,early,early,2.60.120.200_24634_2yroA00,,,-,1,1
funfam,Tx,Y,Missense_Mutation,LUSC,-,early,early,2.60.120.200_24640_3poyA02,,,-,1,1
funfam,Tx,Y,Missense_Mutation,LUSC,-,early,early,2.60.120.200_24969_2h0bA00,,,-,4,4
funfam,Tx,Y,Missense_Mutation,LUSC,-,early,early,2.60.120.200_24986_2jd4A02,,,-,3,3
funfam,Tx,Y,Missense_Mutation,LUSC,-,early,early,2.60.120.260_34924_2wuhA00,,,-,1,1
funfam,Tx,Y,Missense_Mutation,LUSC,-,early,early,2.60.120.260_35142_2l9lA00,,,-,1,1
funfam,Tx,Y,Missense_Mutation,LUSC,-,early,early,2.60.120.260_35189_1xnaA00,MC3,,-,1,1
funfam,Tx,Y,Missense_Mutation,LUSC,-,early,early,2.60.120.260_35252_1kgyA00,,,-,12,12
funfam,Tx,Y,Missense_Mutation,LUSC,-,early,early,2.60.120.260_35658_3unpA00,,,-,1,1
funfam,Tx,Y,Missense_Mutation,LUSC,-,early,early,2.60.120.260_35666_1bhgA01,,,-,1,1
funfam,Tx,Y,Missense_Mutation,LUSC,-,early,early,2.60.120.260_4885_2x10A01,,,-,1,1
funfam,Tx,Y,Missense_Mutation,LUSC,-,early,early,2.60.120.290_7983_3kq4B01,,,-,1,1
funfam,Tx,Y,Missense_Mutation,LUSC,-,early,early,2.60.120.290_8046_3kq4B02,,,-,1,1
funfam,Tx,Y,Missense_Mutation,LUSC,-,early,early,2.60.120.290_8116_4gz9A01,,,-,1,1
funfam,Tx,Y,Missense_Mutation,LUSC,-,early,early,2.60.120.290_8225_2wnoA01,,,-,1,1
funfam,Tx,Y,Missense_Mutation,LUSC,-,early,early,2.60.120.290_8229_4lmfA03,,,-,2,2
funfam,Tx,Y,Missense_Mutation,LUSC,-,early,early,2.60.120.290_8233_1nziA01,,,-,1,1
funfam,Tx,Y,Missense_Mutation,LUSC,-,early,early,2.60.120.380_4707_1kfuL03,,,-,1,1
funfam,Tx,Y,Missense_Mutation,LUSC,-,early,early,2.60.120.390_8_1jobA00,,,-,1,1
funfam,Tx,Y,Missense_Mutation,LUSC,-,early,early,2.60.120.40_2529_4en0A00,,,-,1,1
funfam,Tx,Y,Missense_Mutation,LUSC,-,early,early,2.60.120.40_2530_1jh5A00,,,-,1,1
funfam,Tx,Y,Missense_Mutation,LUSC,-,early,early,2.60.120.40_2550_4d7yA00,,,-,1,1
funfam,Tx,Y,Missense_Mutation,LUSC,-,early,early,2.60.120.40_2558_1pk6B00,MC3,,-,1,1
funfam,Tx,Y,Missense_Mutation,LUSC,-,early,early,2.60.120.40_2558_1pk6B00,,,-,1,1
funfam,Tx,Y,Missense_Mutation,LUSC,-,early,early,2.60.120.40_2614_4douA01,,,-,1,1
funfam,Tx,Y,Missense_Mutation,LUSC,-,early,early,2.60.120.430_3809_2jwpA00,,,-,1,1
funfam,Tx,Y,Missense_Mutation,LUSC,-,early,early,2.60.120.590_2394_2iuwA00,,,-,1,1
funfam,Tx,Y,Missense_Mutation,LUSC,-,early,early,2.60.120.620_7021_2g19A00,,,-,1,1
funfam,Tx,Y,Missense_Mutation,LUSC,-,early,early,2.60.120.620_7076_3dkqA01,,,-,1,1
funfam,Tx,Y,Missense_Mutation,LUSC,-,early,early,2.60.120.650_3317_2gp3A01,,,-,2,2
funfam,Tx,Y,Missense_Mutation,LUSC,-,early,early,2.60.120.650_3343_2ypdA01,,,-,1,1
funfam,Tx,Y,Missense_Mutation,LUSC,-,early,early,2.60.120.650_3353_2wwuA01,,,-,3,3
funfam,Tx,Y,Missense_Mutation,LUSC,-,early,early,2.60.120.650_3375_4ccjA01,,,-,1,1
funfam,Tx,Y,Missense_Mutation,LUSC,-,early,early,2.60.20.10_2537_1ytqA02,,,-,1,1
funfam,Tx,Y,Missense_Mutation,LUSC,-,early,early,2.60.20.10_2541_1h4aX02,,,-,1,1
funfam,Tx,Y,Missense_Mutation,LUSC,-,early,early,2.60.200.10_505_1mjsA00,,,-,2,2
funfam,Tx,Y,Missense_Mutation,LUSC,-,early,early,2.60.200.10_514_1j2fA00,,,-,3,3
